userid,probability
55852,0.5449936714949789
55853,1.0
55854,1.0
55855,0.0
55856,0.9459744918689592
55857,0.7431147865896834
55858,1.0
55859,0.7431147865896834
55860,1.0
55861,0.3667847510795959
55862,0.7431147865896834
55863,0.7431147865896834
55864,0.8379234756068777
55865,0.9459744918689592
55866,1.0
55867,0.6236699644899125
55868,1.0
55869,0.6758469512137555
55870,0.6442440548746907
55871,0.5137704268206332
55872,0.7206921747977074
55873,1.0
55874,0.31659324532500505
55875,0.8379234756068777
55876,0.8379234756068777
55877,0.8379234756068777
55878,0.35432577045516866
55879,1.0
55880,0.8379234756068777
55881,0.8379234756068777
55882,1.0
55883,1.0
55884,0.6758469512137555
55885,0.8379234756068777
55886,1.0
55887,0.6758469512137555
55888,0.8379234756068777
55889,1.0
55890,1.0
55891,0.8379234756068777
55892,0.5810382621965612
55893,1.0
55894,0.5690233986293671
55895,1.0
55896,0.5810382621965612
55897,0.6758469512137555
55898,1.0
55899,0.7431147865896834
55900,1.0
55901,0.2919112772909974
55902,0.8379234756068777
55903,1.0
55904,0.6758469512137555
55905,0.8379234756068777
55906,1.0
55907,0.8379234756068777
55908,0.7431147865896834
55909,0.8063205792678129
55910,0.469805484457649
55911,0.6758469512137555
55912,0.6236699644899125
55913,0.8379234756068777
55914,0.6758469512137555
55915,0.5137704268206332
55916,0.8379234756068777
55917,1.0
55918,1.0
55919,1.0
55920,0.5449936714949789
55921,1.0
55922,0.5810382621965612
55923,1.0
55924,0.3829171471018566
55925,0.5690233986293671
55926,1.0
55927,0.5449936714949789
55928,1.0
55929,1.0
55930,1.0
55931,0.8287431910597889
55932,0.8379234756068777
55933,0.8919489837379184
55934,0.6236699644899125
55935,1.0
55936,0.7431147865896834
55937,0.6236699644899125
55938,1.0
55939,1.0
55940,0.6758469512137555
55941,1.0
55942,0.5137704268206332
55943,1.0
55944,0.5810382621965612
55945,0.49540985772645557
55946,0.8379234756068777
55947,0.7747176829287482
55948,0.6236699644899125
55949,0.4862295731793668
55950,1.0
55951,1.0
55952,0.8379234756068777
55953,0.7460563557881015
55954,0.7431147865896834
55955,0.43930734687559353
55956,0.8000818639191423
55957,1.0
55958,1.0
55959,0.8379234756068777
55960,1.0
55961,0.8379234756068777
55962,1.0
55963,0.7747176829287482
55964,1.0
55965,0.5137704268206332
55966,1.0
55967,0.40024559175742674
55968,0.8379234756068777
55969,1.0
55970,1.0
55971,0.6236699644899125
55972,0.5810382621965612
55973,0.4862295731793668
55974,1.0
55975,1.0
55976,0.8379234756068777
55977,0.4862295731793668
55978,0.5810382621965612
55979,0.5137704268206332
55980,1.0
55981,1.0
55982,0.6410622933978601
55983,0.8379234756068777
55984,1.0
55985,1.0
55986,1.0
55987,1.0
55988,0.7431147865896834
55989,0.7431147865896834
55990,0.8379234756068777
55991,0.8379234756068777
55992,0.3375182291041084
55993,0.7431147865896834
55994,1.0
55995,1.0
55996,0.469805484457649
55997,1.0
55998,1.0
55999,1.0
56000,1.0
56001,0.8379234756068777
56002,1.0
56003,1.0
56004,0.5449936714949789
56005,0.5137704268206332
56006,1.0
56007,0.5810382621965612
56008,1.0
56009,1.0
56010,0.7431147865896834
56011,0.40024559175742674
56012,1.0
56013,0.2668368002853256
56014,1.0
56015,0.6758469512137555
56016,0.8379234756068777
56017,0.4615934400967901
56018,0.7431147865896834
56019,1.0
56020,1.0
56021,1.0
56022,0.6236699644899125
56023,1.0
56024,0.8379234756068777
56025,0.7431147865896834
56026,0.5137704268206332
56027,1.0
56028,0.6410622933978601
56029,1.0
56030,1.0
56031,1.0
56032,1.0
56033,0.22084062270873428
56034,0.7431147865896834
56035,0.6758469512137555
56036,0.7431147865896834
56037,0.5449936714949789
56038,1.0
56039,0.6758469512137555
56040,0.5810382621965612
56041,1.0
56042,1.0
56043,0.8379234756068777
56044,1.0
56045,1.0
56046,0.30370993452631767
56047,1.0
56048,0.8379234756068777
56049,0.5810382621965612
56050,0.7431147865896834
56051,1.0
56052,1.0
56053,0.6236699644899125
56054,1.0
56055,0.6758469512137555
56056,1.0
56057,0.7431147865896834
56058,0.8379234756068777
56059,0.6758469512137555
56060,0.6236699644899125
56061,0.8379234756068777
56062,0.43930734687559353
56063,0.7431147865896834
56064,0.8379234756068777
56065,0.5449936714949789
56066,0.7431147865896834
56067,0.8379234756068777
56068,1.0
56069,1.0
56070,1.0
56071,1.0
56072,1.0
56073,1.0
56074,0.6236699644899125
56075,1.0
56076,0.7431147865896834
56077,1.0
56078,0.6758469512137555
56079,0.8379234756068777
56080,0.4615934400967901
56081,0.6758469512137555
56082,1.0
56083,1.0
56084,1.0
56085,1.0
56086,0.7431147865896834
56087,1.0
56088,1.0
56089,1.0
56090,0.8379234756068777
56091,1.0
56092,1.0
56093,0.8379234756068777
56094,0.7431147865896834
56095,1.0
56096,0.8379234756068777
56097,0.9143715955298944
56098,0.7185566348369355
56099,1.0
56100,0.351693902427511
56101,1.0
56102,0.8379234756068777
56103,0.6758469512137555
56104,1.0
56105,0.8379234756068777
56106,0.5449936714949789
56107,0.8379234756068777
56108,1.0
56109,1.0
56110,1.0
56111,1.0
56112,0.6236699644899125
56113,0.8379234756068777
56114,0.5810382621965612
56115,0.8379234756068777
56116,0.5449936714949789
56117,1.0
56118,1.0
56119,1.0
56120,1.0
56121,1.0
56122,0.24733992897982499
56123,0.5810382621965612
56124,0.6758469512137555
56125,1.0
56126,1.0
56127,1.0
56128,0.8379234756068777
56129,0.6236699644899125
56130,0.6236699644899125
56131,1.0
56132,0.8379234756068777
56133,0.5449936714949789
56134,0.41896173780343887
56135,1.0
56136,0.7431147865896834
56137,0.6758469512137555
56138,0.44235258978164477
56139,0.8379234756068777
56140,0.6758469512137555
56141,1.0
56142,0.8379234756068777
56143,1.0
56144,0.7431147865896834
56145,0.7431147865896834
56146,0.5810382621965612
56147,1.0
56148,0.8379234756068777
56149,1.0
56150,0.6758469512137555
56151,0.5810382621965612
56152,0.5137704268206332
56153,1.0
56154,0.7431147865896834
56155,0.8379234756068777
56156,0.7431147865896834
56157,1.0
56158,0.8379234756068777
56159,1.0
56160,0.40024559175742674
56161,1.0
56162,0.8379234756068777
56163,1.0
56164,0.6236699644899125
56165,0.8063205792678129
56166,1.0
56167,0.5345859232701969
56168,1.0
56169,1.0
56170,0.351693902427511
56171,0.5952488296276783
56172,1.0
56173,1.0
56174,0.3375182291041084
56175,1.0
56176,0.6758469512137555
56177,1.0
56178,0.6758469512137555
56179,1.0
56180,0.5449936714949789
56181,0.5449936714949789
56182,1.0
56183,1.0
56184,1.0
56185,0.4615934400967901
56186,1.0
56187,0.8063205792678129
56188,0.8379234756068777
56189,0.7431147865896834
56190,0.5137704268206332
56191,0.7431147865896834
56192,0.41896173780343887
56193,0.8379234756068777
56194,0.8379234756068777
56195,0.6758469512137555
56196,1.0
56197,1.0
56198,1.0
56199,0.6236699644899125
56200,0.5449936714949789
56201,1.0
56202,0.5810382621965612
56203,1.0
56204,0.5810382621965612
56205,1.0
56206,1.0
56207,0.557008535062173
56208,1.0
56209,1.0
56210,1.0
56211,1.0
56212,1.0
56213,1.0
56214,1.0
56215,0.8063205792678129
56216,1.0
56217,1.0
56218,1.0
56219,1.0
56220,1.0
56221,0.3248511246372949
56222,1.0
56223,0.6634849051898362
56224,0.8379234756068777
56225,0.7431147865896834
56226,1.0
56227,0.5952488296276783
56228,0.5810382621965612
56229,0.3667847510795959
56230,0.4615934400967901
56231,1.0
56232,0.7431147865896834
56233,0.5810382621965612
56234,0.351693902427511
56235,1.0
56236,1.0
56237,1.0
56238,0.6758469512137555
56239,0.6982695630057314
56240,0.6236699644899125
56241,1.0
56242,0.7431147865896834
56243,1.0
56244,1.0
56245,1.0
56246,1.0
56247,0.6758469512137555
56248,1.0
56249,1.0
56250,1.0
56251,1.0
56252,1.0
56253,1.0
56254,0.41896173780343887
56255,1.0
56256,0.4615934400967901
56257,1.0
56258,0.4615934400967901
56259,1.0
56260,1.0
56261,0.7431147865896834
56262,1.0
56263,0.6982695630057314
56264,1.0
56265,1.0
56266,1.0
56267,0.7431147865896834
56268,0.8379234756068777
56269,0.4615934400967901
56270,0.8379234756068777
56271,1.0
56272,1.0
56273,1.0
56274,1.0
56275,0.5810382621965612
56276,1.0
56277,1.0
56278,1.0
56279,0.6758469512137555
56280,1.0
56281,1.0
56282,1.0
56283,1.0
56284,0.6758469512137555
56285,0.8379234756068777
56286,0.7431147865896834
56287,1.0
56288,0.7431147865896834
56289,0.8379234756068777
56290,0.7747176829287482
56291,0.7431147865896834
56292,1.0
56293,0.7431147865896834
56294,1.0
56295,0.8379234756068777
56296,1.0
56297,1.0
56298,0.5449936714949789
56299,1.0
56300,0.8379234756068777
56301,1.0
56302,1.0
56303,1.0
56304,0.7431147865896834
56305,1.0
56306,0.8379234756068777
56307,0.28810845808466223
56308,0.8379234756068777
56309,1.0
56310,1.0
56311,1.0
56312,0.8379234756068777
56313,0.6584546223058079
56314,0.6758469512137555
56315,0.7431147865896834
56316,1.0
56317,1.0
56318,1.0
56319,1.0
56320,0.8379234756068777
56321,1.0
56322,1.0
56323,1.0
56324,1.0
56325,0.8379234756068777
56326,1.0
56327,1.0
56328,1.0
56329,1.0
56330,0.5810382621965612
56331,1.0
56332,0.8063205792678129
56333,1.0
56334,0.8379234756068777
56335,0.8379234756068777
56336,0.7431147865896834
56337,1.0
56338,0.7431147865896834
56339,0.8379234756068777
56340,0.8919489837379184
56341,1.0
56342,0.7431147865896834
56343,1.0
56344,1.0
56345,0.8379234756068777
56346,0.7431147865896834
56347,0.40024559175742674
56348,0.31993892343987823
56349,1.0
56350,0.8379234756068777
56351,0.7298724593447962
56352,1.0
56353,0.5952488296276783
56354,0.8379234756068777
56355,0.8379234756068777
56356,0.8379234756068777
56357,1.0
56358,0.8379234756068777
56359,1.0
56360,1.0
56361,1.0
56362,1.0
56363,1.0
56364,0.5137704268206332
56365,1.0
56366,0.8379234756068777
56367,1.0
56368,0.2412260212361446
56369,0.9459744918689592
56370,1.0
56371,0.4615934400967901
56372,1.0
56373,1.0
56374,1.0
56375,0.2668368002853256
56376,1.0
56377,0.8379234756068777
56378,1.0
56379,0.7431147865896834
56380,0.7747176829287482
56381,0.8379234756068777
56382,1.0
56383,1.0
56384,0.8379234756068777
56385,0.6758469512137555
56386,0.8379234756068777
56387,0.8379234756068777
56388,1.0
56389,1.0
56390,1.0
56391,1.0
56392,0.6236699644899125
56393,0.8379234756068777
56394,1.0
56395,1.0
56396,1.0
56397,0.8379234756068777
56398,1.0
56399,1.0
56400,1.0
56401,0.8379234756068777
56402,1.0
56403,0.7431147865896834
56404,0.7431147865896834
56405,1.0
56406,0.7747176829287482
56407,1.0
56408,1.0
56409,0.8379234756068777
56410,0.8379234756068777
56411,0.3667847510795959
56412,0.7431147865896834
56413,1.0
56414,1.0
56415,0.8379234756068777
56416,1.0
56417,0.7431147865896834
56418,1.0
56419,1.0
56420,0.8379234756068777
56421,0.8379234756068777
56422,0.5449936714949789
56423,1.0
56424,1.0
56425,1.0
56426,0.3829171471018566
56427,1.0
56428,1.0
56429,0.5810382621965612
56430,0.8379234756068777
56431,1.0
56432,1.0
56433,1.0
56434,0.8379234756068777
56435,0.6236699644899125
56436,1.0
56437,1.0
56438,1.0
56439,1.0
56440,0.5449936714949789
56441,0.6758469512137555
56442,1.0
56443,1.0
56444,1.0
56445,1.0
56446,0.7431147865896834
56447,0.7431147865896834
56448,0.5045901422735444
56449,0.7431147865896834
56450,0.8379234756068777
56451,1.0
56452,0.8379234756068777
56453,1.0
56454,0.8063205792678129
56455,1.0
56456,1.0
56457,1.0
56458,0.7431147865896834
56459,0.6236699644899125
56460,0.5137704268206332
56461,0.6758469512137555
56462,1.0
56463,0.4889494001722866
56464,0.7431147865896834
56465,0.5137704268206332
56466,0.8379234756068777
56467,1.0
56468,0.6758469512137555
56469,0.7431147865896834
56470,0.5810382621965612
56471,0.8379234756068777
56472,1.0
56473,0.7747176829287482
56474,0.6236699644899125
56475,1.0
56476,1.0
56477,0.7431147865896834
56478,0.6758469512137555
56479,1.0
56480,0.8379234756068777
56481,0.6758469512137555
56482,0.8379234756068777
56483,0.6758469512137555
56484,0.8483312238316595
56485,1.0
56486,1.0
56487,0.8379234756068777
56488,0.7431147865896834
56489,1.0
56490,0.6758469512137555
56491,0.7943057157006188
56492,1.0
56493,1.0
56494,0.5137704268206332
56495,0.7431147865896834
56496,1.0
56497,0.8379234756068777
56498,1.0
56499,1.0
56500,0.8379234756068777
56501,0.5810382621965612
56502,1.0
56503,0.7431147865896834
56504,1.0
56505,0.8379234756068777
56506,0.5137704268206332
56507,1.0
56508,0.44673604461599237
56509,1.0
56510,0.7431147865896834
56511,1.0
56512,1.0
56513,1.0
56514,1.0
56515,1.0
56516,0.6758469512137555
56517,1.0
56518,1.0
56519,1.0
56520,0.5810382621965612
56521,0.41896173780343887
56522,0.7431147865896834
56523,0.8379234756068777
56524,1.0
56525,1.0
56526,0.5810382621965612
56527,0.8919489837379184
56528,0.8379234756068777
56529,1.0
56530,1.0
56531,0.5345859232701969
56532,1.0
56533,0.6236699644899125
56534,0.7431147865896834
56535,1.0
56536,1.0
56537,1.0
56538,0.8379234756068777
56539,0.6236699644899125
56540,0.5810382621965612
56541,1.0
56542,1.0
56543,0.7431147865896834
56544,0.0133651803178638
56545,1.0
56546,0.8379234756068777
56547,0.8379234756068777
56548,0.7431147865896834
56549,1.0
56550,1.0
56551,1.0
56552,1.0
56553,1.0
56554,0.5137704268206332
56555,0.8379234756068777
56556,1.0
56557,0.8379234756068777
56558,1.0
56559,0.6236699644899125
56560,0.6236699644899125
56561,0.6410622933978601
56562,0.4615934400967901
56563,0.7431147865896834
56564,0.7431147865896834
56565,0.6236699644899125
56566,1.0
56567,0.3829171471018566
56568,1.0
56569,0.6758469512137555
56570,1.0
56571,0.5137704268206332
56572,1.0
56573,1.0
56574,1.0
56575,0.8379234756068777
56576,0.18961737803438852
56577,0.8379234756068777
56578,0.7431147865896834
56579,1.0
56580,0.4862295731793668
56581,0.8379234756068777
56582,1.0
56583,0.6236699644899125
56584,1.0
56585,0.5810382621965612
56586,1.0
56587,1.0
56588,0.25064649806164574
56589,0.39446944353890334
56590,0.8379234756068777
56591,1.0
56592,0.557008535062173
56593,0.36175446819556756
56594,0.40024559175742674
56595,0.6758469512137555
56596,0.6236699644899125
56597,1.0
56598,0.8379234756068777
56599,0.5810382621965612
56600,0.8379234756068777
56601,1.0
56602,0.6236699644899125
56603,0.6758469512137555
56604,0.5449936714949789
56605,0.8379234756068777
56606,0.6236699644899125
56607,1.0
56608,0.6758469512137555
56609,0.4615934400967901
56610,1.0
56611,0.7431147865896834
56612,1.0
56613,1.0
56614,0.3667847510795959
56615,0.7431147865896834
56616,1.0
56617,0.5810382621965612
56618,1.0
56619,0.612641158535626
56620,1.0
56621,1.0
56622,1.0
56623,1.0
56624,0.7431147865896834
56625,0.6758469512137555
56626,1.0
56627,0.7431147865896834
56628,1.0
56629,0.41896173780343887
56630,1.0
56631,1.0
56632,0.6236699644899125
56633,1.0
56634,0.5449936714949789
56635,0.5690233986293671
56636,0.4862295731793668
56637,0.7431147865896834
56638,0.8379234756068777
56639,0.7747176829287482
56640,1.0
56641,0.8379234756068777
56642,1.0
56643,1.0
56644,1.0
56645,1.0
56646,1.0
56647,1.0
56648,1.0
56649,0.5045901422735444
56650,1.0
56651,0.8379234756068777
56652,0.3829171471018566
56653,0.5449936714949789
56654,0.6758469512137555
56655,1.0
56656,1.0
56657,0.6758469512137555
56658,0.9459744918689592
56659,1.0
56660,1.0
56661,1.0
56662,0.7431147865896834
56663,1.0
56664,1.0
56665,0.6236699644899125
56666,0.8379234756068777
56667,0.7431147865896834
56668,1.0
56669,0.8379234756068777
56670,0.8379234756068777
56671,0.8379234756068777
56672,1.0
56673,0.8379234756068777
56674,1.0
56675,1.0
56676,1.0
56677,1.0
56678,0.5449936714949789
56679,0.6758469512137555
56680,0.6758469512137555
56681,0.8379234756068777
56682,0.5810382621965612
56683,0.6236699644899125
56684,1.0
56685,0.6236699644899125
56686,1.0
56687,1.0
56688,0.6236699644899125
56689,0.6982695630057314
56690,0.7431147865896834
56691,0.7431147865896834
56692,0.5810382621965612
56693,1.0
56694,0.5045901422735444
56695,0.8379234756068777
56696,1.0
56697,0.6758469512137555
56698,0.6758469512137555
56699,0.6758469512137555
56700,0.30351483471816043
56701,1.0
56702,1.0
56703,0.7431147865896834
56704,1.0
56705,0.5810382621965612
56706,1.0
56707,0.6758469512137555
56708,0.7431147865896834
56709,0.8287431910597889
56710,1.0
56711,0.5449936714949789
56712,1.0
56713,0.5137704268206332
56714,0.6758469512137555
56715,0.6236699644899125
56716,0.4862295731793668
56717,1.0
56718,0.7431147865896834
56719,1.0
56720,0.6236699644899125
56721,0.5810382621965612
56722,1.0
56723,0.5137704268206332
56724,0.5449936714949789
56725,0.6758469512137555
56726,0.43930734687559353
56727,1.0
56728,0.31151067274714545
56729,1.0
56730,1.0
56731,0.5449936714949789
56732,0.8379234756068777
56733,1.0
56734,1.0
56735,1.0
56736,0.7431147865896834
56737,0.5810382621965612
56738,0.7431147865896834
56739,1.0
56740,0.5449936714949789
56741,1.0
56742,0.3829171471018566
56743,1.0
56744,1.0
56745,1.0
56746,1.0
56747,1.0
56748,0.7431147865896834
56749,0.6758469512137555
56750,0.7206921747977074
56751,1.0
56752,1.0
56753,1.0
56754,0.8379234756068777
56755,0.3667847510795959
56756,0.7431147865896834
56757,1.0
56758,0.5137704268206332
56759,0.7431147865896834
56760,0.45416474235639126
56761,0.4862295731793668
56762,1.0
56763,1.0
56764,0.5449936714949789
56765,0.7431147865896834
56766,0.43930734687559353
56767,0.43930734687559353
56768,0.7431147865896834
56769,1.0
56770,1.0
56771,0.5810382621965612
56772,1.0
56773,1.0
56774,1.0
56775,1.0
56776,0.469805484457649
56777,0.8379234756068777
56778,1.0
56779,1.0
56780,0.9459744918689592
56781,0.5810382621965612
56782,1.0
56783,1.0
56784,1.0
56785,0.8379234756068777
56786,1.0
56787,1.0
56788,0.8379234756068777
56789,0.38869329532037994
56790,0.7431147865896834
56791,0.8379234756068777
56792,0.5810382621965612
56793,1.0
56794,1.0
56795,1.0
56796,1.0
56797,1.0
56798,0.8379234756068777
56799,1.0
56800,1.0
56801,1.0
56802,0.5952488296276783
56803,1.0
56804,1.0
56805,0.5449936714949789
56806,1.0
56807,1.0
56808,1.0
56809,0.5137704268206332
56810,1.0
56811,1.0
56812,0.7431147865896834
56813,0.7431147865896834
56814,1.0
56815,0.6758469512137555
56816,1.0
56817,1.0
56818,0.8379234756068777
56819,0.5449936714949789
56820,1.0
56821,0.4615934400967901
56822,1.0
56823,1.0
56824,0.43930734687559353
56825,1.0
56826,0.4615934400967901
56827,1.0
56828,0.8379234756068777
56829,0.8379234756068777
56830,0.7431147865896834
56831,0.7431147865896834
56832,1.0
56833,0.43930734687559353
56834,0.7431147865896834
56835,0.5810382621965612
56836,0.7431147865896834
56837,1.0
56838,0.8379234756068777
56839,0.8379234756068777
56840,1.0
56841,0.8379234756068777
56842,1.0
56843,1.0
56844,0.5137704268206332
56845,0.8379234756068777
56846,1.0
56847,0.6236699644899125
56848,1.0
56849,0.6584546223058079
56850,1.0
56851,0.8379234756068777
56852,1.0
56853,0.7431147865896834
56854,0.5810382621965612
56855,0.6758469512137555
56856,0.5449936714949789
56857,0.4780175288185079
56858,1.0
56859,1.0
56860,0.8379234756068777
56861,0.5810382621965612
56862,0.7431147865896834
56863,1.0
56864,0.6236699644899125
56865,0.5137704268206332
56866,0.40024559175742674
56867,0.7431147865896834
56868,1.0
56869,0.7431147865896834
56870,1.0
56871,0.7431147865896834
56872,1.0
56873,1.0
56874,0.9459744918689592
56875,1.0
56876,1.0
56877,1.0
56878,0.41896173780343887
56879,1.0
56880,1.0
56881,0.5137704268206332
56882,1.0
56883,1.0
56884,1.0
56885,0.8379234756068777
56886,0.6758469512137555
56887,0.5137704268206332
56888,1.0
56889,0.8379234756068777
56890,1.0
56891,1.0
56892,1.0
56893,0.8379234756068777
56894,0.8379234756068777
56895,1.0
56896,1.0
56897,1.0
56898,1.0
56899,0.8379234756068777
56900,0.6758469512137555
56901,0.8919489837379184
56902,1.0
56903,1.0
56904,0.41896173780343887
56905,0.8483312238316595
56906,0.7431147865896834
56907,1.0
56908,1.0
56909,1.0
56910,0.6758469512137555
56911,0.6236699644899125
56912,0.4862295731793668
56913,0.8379234756068777
56914,0.7431147865896834
56915,1.0
56916,0.6982695630057314
56917,0.4257436074941571
56918,1.0
56919,0.7431147865896834
56920,1.0
56921,0.8919489837379184
56922,0.6808772340977838
56923,1.0
56924,1.0
56925,1.0
56926,0.7431147865896834
56927,1.0
56928,0.8379234756068777
56929,0.7206921747977074
56930,1.0
56931,0.40024559175742674
56932,0.7431147865896834
56933,0.8379234756068777
56934,0.4127230224547682
56935,0.5137704268206332
56936,0.8379234756068777
56937,0.7431147865896834
56938,0.43252547718487533
56939,0.5810382621965612
56940,1.0
56941,0.9459744918689592
56942,0.5810382621965612
56943,0.5449936714949789
56944,0.8379234756068777
56945,0.6236699644899125
56946,1.0
56947,0.8379234756068777
56948,0.783897967475837
56949,0.5449936714949789
56950,0.5045901422735444
56951,0.40024559175742674
56952,1.0
56953,0.8379234756068777
56954,1.0
56955,1.0
56956,1.0
56957,0.8379234756068777
56958,0.8379234756068777
56959,1.0
56960,1.0
56961,0.7431147865896834
56962,0.32415304878624457
56963,0.5449936714949789
56964,0.8379234756068777
56965,0.8379234756068777
56966,1.0
56967,0.6758469512137555
56968,0.6758469512137555
56969,1.0
56970,1.0
56971,1.0
56972,0.7431147865896834
56973,0.7431147865896834
56974,1.0
56975,1.0
56976,1.0
56977,1.0
56978,0.5137704268206332
56979,1.0
56980,1.0
56981,1.0
56982,1.0
56983,0.5810382621965612
56984,0.5449936714949789
56985,1.0
56986,0.6758469512137555
56987,0.4615934400967901
56988,0.7431147865896834
56989,1.0
56990,0.7747176829287482
56991,1.0
56992,0.6410622933978601
56993,0.6758469512137555
56994,1.0
56995,1.0
56996,1.0
56997,0.7431147865896834
56998,1.0
56999,1.0
57000,1.0
57001,0.5449936714949789
57002,0.5810382621965612
57003,1.0
57004,1.0
57005,0.7431147865896834
57006,0.6236699644899125
57007,0.5137704268206332
57008,0.6574863821195779
57009,0.5137704268206332
57010,1.0
57011,1.0
57012,0.3829171471018566
57013,0.7431147865896834
57014,0.8379234756068777
57015,1.0
57016,0.7431147865896834
57017,0.4862295731793668
57018,0.6236699644899125
57019,1.0
57020,1.0
57021,1.0
57022,0.6758469512137555
57023,1.0
57024,0.8379234756068777
57025,0.8379234756068777
57026,1.0
57027,0.8379234756068777
57028,0.8379234756068777
